doc_id,unit_id,sentence,role,prev,next,speakers,targets,proc_symbolic_flag,event_phase,unit_hash,unit_dup_flag,source,date,final_status,_source_file,_corpus_tier
_b3bd78e4e117,_b3bd78e4e117_u000,"Such an honor to represent Taiwan in signing this milestone agreement of the US-Taiwan Initiative on 21 Century Trade. Thanks to the commitments of both USG USTR and Taiwan negotiators to high standards, look forward to deepening trade.",context,,,[],[],False,,8224920f80691b0b13dc9fd90b8af289,False,01_Hou_X_datasets,2023-06-02 04:15:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_edb8940b2fab,_edb8940b2fab_u000,"TEN FOR TAIWAN: This morning the Select Committee adopted 10 bipartisan policy recommendations for the 118th Congress, which will surge hard power across the international dateline and strengthen deterrence in the Taiwan Strait. 📄Read the full report:",context,,,[],[],False,,34f1a402139f473798157605349a5a29,False,01_Hou_X_datasets,2023-05-25 11:04:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_1e90744eac69,_1e90744eac69_u000,"May 20th was the 7th anniversary of President Tsai's inauguration. Over the past 7 years, we have made Taiwan more stable and connected. ROC Taiwan is key to global peace and prosperity. As a presidential candidate, I vow to build on the foundations laid down by President Tsai.",context,,,[],[],False,,3eda181da6a35454ca01cc4e5a77919a,False,01_Hou_X_datasets,2023-05-22 21:08:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_978414e33184,_978414e33184_u000,"Governor Youngkin addresses VMI graduates, including 4 Taiwanese cadets who will be defending Taiwan in the ROC armed forces. Thank you for standing with us.",context,,,[],[],False,,904c6a049f2562a0c34cd97f2d8d60e2,False,01_Hou_X_datasets,2023-05-18 04:16:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_c45eb026e1f5,_c45eb026e1f5_u001,@SecBlinken for once again advocating an invitation for Taiwan to meaningfully participate in the World Health Assembly. Global health must be inclusive.,context,,,[],[],False,,462e6f344999f664b52499e6fc487c47,False,01_Hou_X_datasets,2023-05-11 00:47:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_f03469f45d91,_f03469f45d91_u000,"Taiwan is not Ukraine, but while we strive to preserve peace and security for Taiwan, we are linked with freedom-loving democracies in opposing aggression.",context,,,[],[],False,,21c15c47e5d27c155665916d1b8dcb69,False,01_Hou_X_datasets,2023-05-07 11:23:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_510d15155461,_510d15155461_u000,“To paraphrase President Eisenhower: ‘The only way to win this war is to prevent it.’ That means strengthening deterrence and making it clear to Xi Jinping that attacking Taiwan would be a disastrous mistake.” — Chairman @RepGallagher WATCH: Chairman Gallagher reveals the results of the Select Committee’s wargame and shares lessons learned.,context,,,[],[],False,,043ccd288d003ef53a21eb405b6122c8,False,01_Hou_X_datasets,2023-04-24 23:00:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_d760f46d617a,_d760f46d617a_u000,Perspective of a Filipino student in Taiwan: In need of your solidarity.,context,,,[],[],False,,aa48f10028e5d930d0ae85c4a49c5f06,False,01_Hou_X_datasets,2023-04-24 21:02:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_a591091b0c60,_a591091b0c60_u001,Nevis during his visit to DC. An opportunity to reaffirm our ties and thank him for supporting Taiwan’s international participation.,context,,,[],[],False,,0bbcdcc95450c4caa2558a58b45c6aef,False,01_Hou_X_datasets,2023-04-13 06:00:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_a4e299b44473,_a4e299b44473_u001,"The theme of this trip, ""Meeting Democratic Partners, Fostering Shared Prosperity,"" expresses our determination to foster deeper exchange and cooperation between  and our allies.",quote,,,[],[],False,,02642461e09e5e3f6f86739b9a7d854c,False,01_Hou_X_datasets,2023-03-29 23:54:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_ee1384f78770,_ee1384f78770_u000,How China Boxed America Out of the South China Sea - WSJ,context,,,[],[],False,,eaa2424ea7ec248b97ccd71da35d4e1e,False,01_Hou_X_datasets,2023-03-12 02:00:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_885c03570942,_885c03570942_u000,"In the upcoming  Gender Equality Week, held during @UN_Women's  we're echoing the call for a world where more girls &amp;",quote,,,[],[],False,,872609f8d9d13d47ef735b004014bbe4,False,01_Hou_X_datasets,2023-03-02 21:53:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_0985edfa860e,_0985edfa860e_u000,"""Тайбей 101"" - найвища башта Тайваню та 11-й хмарочос за висотою у світі - світився прапором України на підтримку нашого народу у боротьбі з російською навалою. Дякуємо, Тайваню!",quote,,,[],[],False,,abf2c5fbbff3c754e1c0405721ef66a1,False,01_Hou_X_datasets,2023-02-26 00:38:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_712baac371a3,_712baac371a3_u002,will continue to support our partners in democracy &amp;,context,,,[],[],False,,f58a145fcc3ca46ce31bf2545f63bbbd,False,01_Hou_X_datasets,2023-02-25 07:18:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_4bf9b5280a15,_4bf9b5280a15_u000,"Touched and thankful to learn of the bipartisan Virginia General Assembly House vote today, 99-0, supporting an analysis to open a Trade Office in Taiwan. I believe such an office will add momentum to deepening trade and economic ties. @ReevesVA",context,,,[],[],False,,0d8d0b43cda478957e4d308599944c51,False,01_Hou_X_datasets,2023-02-18 11:07:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_36c6ca1824c3,_36c6ca1824c3_u000,Kindness goes around. Taiwan can help.,context,,,[],[],False,,08c3e0b5c672e1ca464f9686e0f815de,False,01_Hou_X_datasets,2023-02-11 11:20:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_88befdab5290,_88befdab5290_u000,"Glad to see Premier Chen, my solid working buddy @MOFA_Taiwan Minister Wu and other colleagues back in Taipei!",context,,,[],[],False,,e22923fcb0c47725e59ca5d4d470ff52,False,01_Hou_X_datasets,2023-02-07 18:11:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_63de7363cc5a,_63de7363cc5a_u000,"Our hearts go out to the people of Türkiye in the aftermath of the devastating earthquake. Taiwan has committed US$200,000 for disaster relief &amp;",context,,,[],[],False,,1a56e0b7ee115b17ded6572c099bf9ab,False,01_Hou_X_datasets,2023-02-06 22:48:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_f3516d839cbc,_f3516d839cbc_u000,"Proud to stand in solidarity with the parliament foreign relations committee Chairmen from 🇺🇦 🇱🇹 🇵🇱 for the cause of peace, democracy, and freedom.",context,,,[],[],False,,a4b25733fbba150e2dc0211b6ac013b2,False,01_Hou_X_datasets,2023-02-01 19:39:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
_eaddc215266f,_eaddc215266f_u000,"The next five years are especially critical to deterring China from invading Taiwan. Through deepening economic ties, enabling effective military training, and enhancing asymmetric capabilities, the U.S. must do all we can to support the Taiwanese people.",context,,,[],[],False,,6a53e189b2d421e9407904fc9429bf1c,False,01_Hou_X_datasets,2023-01-24 06:13:00,,03_X_datasets/01_Hou_X_datasets_units.csv,2
