doc_id,unit_id,sentence,role,prev,next,speakers,targets,proc_symbolic_flag,event_phase,unit_hash,unit_dup_flag,source,date,preprocessed_text,hard_rule_keep,hard_rule_reason,policy_gate,policy_gate_reason,priority_keep,semantic_status,semantic_similarity,nli_status,nli_score,key_hit,final_status,_source_file,_corpus_tier,debate_short_review,drop_reason,winner__source_file,winner_source,winner__corpus_tier,winner_unit_id
_c952ca2c2f09,_c952ca2c2f09_u009,(編輯:蘇志宗)1121213 2024大選 總統電視辯論會12/30下午登場 分析賴清德侯友宜柯文哲支持率趨勢 小笠原欣幸:8月後各有消長 彭博:台灣2024大選三足鼎立 以親美、親中劃清戰線 學者:民進黨恐失立法院多數 柯文哲成關鍵角色 學者:2024三腳督年輕中間選票關鍵 棄保操作不易 賴蕭陸空催票拚擴大領先 立委選舉強攻12激戰區 侯康配拚北票南補決戰中台 立委席次上看50席 柯盈配評估選情回穩 挖藍牆腳擴張選票 柯文哲對準年輕人胃口 線上線下串連宣傳政見理念 2023/12/15 16:10 2023/12/13 14:27 2023/12/13 14:26 2023/12/13 14:26 2023/12/13 12:06 2023/12/13 12:01,claim,"賴清德在兩岸外交要延續總統蔡英文路線,但內政上必須走在行政團隊前面,這也是為什麼賴清德陸續拋出縮減公、私立大學學費落差、健保點值補助、改善醫界工作條件,希望形成「未來執政,可以做得更好」的印象。",,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}]","[""辯論|procedure"", ""立法院|institution""]",True,debate/manifesto,b42d981b5eaf5ec3d8ebdabfa242809e,False,03_Lai_chinatimes_news,2023-12-13 14:26:00,"(編輯:蘇志宗)1121213 2024大選 總統電視辯論會12/30下午登場 分析賴清德侯友宜柯文哲支持率趨勢 小笠原欣幸:8月後各有消長 彭博:台灣2024大選三足鼎立 以親美、親中劃清戰線 學者:民進黨恐失立法院多數 柯文哲成關鍵角色 學者:2024三腳督年輕中間選票關鍵 棄保操作不易 賴蕭陸空催票拚擴大領先 立委選舉強攻12激戰區 侯康配拚北票南補決戰中台 立委席次上看50席 柯盈配評估選情回穩 挖藍牆腳擴張選票 柯文哲對準年輕人胃口 線上線下串連宣傳政見理念 2023/12/15 16:10 2023/12/13 14:27 2023/12/13 14:26 2023/12/13 14:26 2023/12/13 12:06 2023/12/13 12:01 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。",True,cooccur: actor×institution,True,gate: taiwanicity=3,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/01_Ho_chinatimes_news_units.csv,01_Ho_chinatimes_news,1,_c952ca2c2f09_u009
_caca8a9b438a,_caca8a9b438a_u014,(編輯:謝佳珍)1121230 總統辯論賴侯柯舌戰 學者:各自營造穩健、硬漢、新選擇形象 柯文哲辯論會對賴侯火力全開 談及家人忍不住哽咽 侯友宜指民進黨十失政 批賴清德沒反省:道歉有困難嗎【全文】 侯友宜倡組聯合政府 喊話柯加入新台灣政治改革運動 賴清德左批侯右打柯 感性訴求出身平凡不是賴神 台灣選後第3天 美媒聚焦三黨,context,"民進黨非核家園神主牌跳票,他從來沒有反對核電,他說核安做好、核廢料可以妥善處理,一定可以用核電。",,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}]","[""辯論|procedure""]",True,debate/manifesto,b43deec5a07f713e908828520be9acba,False,02_Ke_chinatimes_news,2023-12-30 19:34:00,(編輯:謝佳珍)1121230 總統辯論賴侯柯舌戰 學者:各自營造穩健、硬漢、新選擇形象 柯文哲辯論會對賴侯火力全開 談及家人忍不住哽咽 侯友宜指民進黨十失政 批賴清德沒反省:道歉有困難嗎【全文】 侯友宜倡組聯合政府 喊話柯加入新台灣政治改革運動 賴清德左批侯右打柯 感性訴求出身平凡不是賴神 台灣選後第3天 美媒聚焦三黨,True,cooccur: actor×institution,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/01_Ho_chinatimes_news_units.csv,01_Ho_chinatimes_news,1,_caca8a9b438a_u014
_caca8a9b438a,_caca8a9b438a_u014,(編輯:謝佳珍)1121230 總統辯論賴侯柯舌戰 學者:各自營造穩健、硬漢、新選擇形象 柯文哲辯論會對賴侯火力全開 談及家人忍不住哽咽 侯友宜指民進黨十失政 批賴清德沒反省:道歉有困難嗎【全文】 侯友宜倡組聯合政府 喊話柯加入新台灣政治改革運動 賴清德左批侯右打柯 感性訴求出身平凡不是賴神 台灣選後第3天 美媒聚焦三黨,context,"民進黨非核家園神主牌跳票,他從來沒有反對核電,他說核安做好、核廢料可以妥善處理,一定可以用核電。",,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}]","[""辯論|procedure""]",True,debate/manifesto,b43deec5a07f713e908828520be9acba,False,03_Lai_chinatimes_news,2023-12-30 19:34:00,(編輯:謝佳珍)1121230 總統辯論賴侯柯舌戰 學者:各自營造穩健、硬漢、新選擇形象 柯文哲辯論會對賴侯火力全開 談及家人忍不住哽咽 侯友宜指民進黨十失政 批賴清德沒反省:道歉有困難嗎【全文】 侯友宜倡組聯合政府 喊話柯加入新台灣政治改革運動 賴清德左批侯右打柯 感性訴求出身平凡不是賴神 台灣選後第3天 美媒聚焦三黨,True,cooccur: actor×institution,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/01_Ho_chinatimes_news_units.csv,01_Ho_chinatimes_news,1,_caca8a9b438a_u014
_0814b6a8441e,_0814b6a8441e_u001,"民眾黨:選舉應回歸公共政策討論 2023/6/23 18:53 (6/24 07:55 更新) (中央社記者賴于榛台北23日電)民眾黨總統參選人柯文哲2016年接受「台大醫訊」訪問時稱,「自己應該不會選總統,雖然中國那方面一直要他選」,引發議論。",claim,中國要柯文哲選總統?,"民眾黨今天表示,盼外界勿抹紅、抹黑,選舉應回歸公共政策的討論,才是台灣政治新風貌。","[{""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""民眾黨"", ""party"": ""TPP""}]",[],False,,b4443d124264bf8450b9303bde1bf9f5,False,03_Lai_chinatimes_news,2023-06-23 18:53:00,"民眾黨:選舉應回歸公共政策討論 2023/6/23 18:53 (6/24 07:55 更新) (中央社記者賴于榛台北23日電)民眾黨總統參選人柯文哲2016年接受「台大醫訊」訪問時稱,「自己應該不會選總統,雖然中國那方面一直要他選」,引發議論。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.7274200916290283,,,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/02_Ke_chinatimes_news_units.csv,02_Ke_chinatimes_news,1,_0814b6a8441e_u001
_cbde313dfe12,_cbde313dfe12_u006,"大家都擔心台海會不會戰爭,那誰引來台海的戰爭,不就是民進黨的政策嗎?",context,"(編輯:翟思嘉)1130101 大家好,兩位候選人,我們主持人啊,各位女士,各位先生,剛剛蕭女士一開始就說,這個風險來源,我就想說台灣的風險來源就是民進黨啊,就是民進黨執政這8年,把台灣搞得兵兇戰危啊,全球關注台灣沒錯,關注什麼,關注台海會不會戰爭啊?","那賴清德最近還想要正名制憲,正名制憲給台灣帶來危機的時候,賴清德怎麼應付?","[{""name"": ""民進黨"", ""party"": ""DPP""}]",[],False,,b447d3fc2d719501e3aadbf2a68fd961,False,03_Lai_chinatimes_news,2024-01-01 14:29:00,"大家都擔心台海會不會戰爭,那誰引來台海的戰爭,不就是民進黨的政策嗎?",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.4453180432319641,,,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/02_Ke_chinatimes_news_units.csv,02_Ke_chinatimes_news,1,_cbde313dfe12_u006
_12c543476962,_12c543476962_u014,"講什麼九二共識、一中各表、一國兩制「三位一體」,我們什麼時候支持過一國兩制?",claim,"趙少康質疑,今天上午蔡英文總統胡說八道亂講一通,真的替她感到不堪。","我們從頭到尾反對一國兩制,也反對共產黨在香港的胡作非為,到現在還把黎智英關起來?",[],[],False,,b44b163331aee2b5060b569f4f07005c,False,02_Ke_ltn_news,2024-01-01 15:59:57,"講什麼九二共識、一中各表、一國兩制「三位一體」,我們什麼時候支持過一國兩制?",True,institution_only,True,gate: 2 inst terms,False,REVIEW,0.381844013929367,,,True,KEEP,01_news_datasets/02_Ke_ltn_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/01_Ho_ltn_news_units.csv,01_Ho_ltn_news,1,_12c543476962_u014
_12c543476962,_12c543476962_u014,"講什麼九二共識、一中各表、一國兩制「三位一體」,我們什麼時候支持過一國兩制?",claim,"趙少康質疑,今天上午蔡英文總統胡說八道亂講一通,真的替她感到不堪。","我們從頭到尾反對一國兩制,也反對共產黨在香港的胡作非為,到現在還把黎智英關起來?",[],[],False,,b44b163331aee2b5060b569f4f07005c,False,03_Lai_ltn_news,2024-01-01 15:59:57,"講什麼九二共識、一中各表、一國兩制「三位一體」,我們什麼時候支持過一國兩制?",True,institution_only,True,gate: 2 inst terms,False,REVIEW,0.370945930480957,,,True,KEEP,01_news_datasets/03_Lai_ltn_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/01_Ho_ltn_news_units.csv,01_Ho_ltn_news,1,_12c543476962_u014
_efc0b57857d6,_efc0b57857d6_u010,2025/05/20 12:58 2025/05/20 10:36 2025/05/15 14:21 2025/05/15 14:16 2025/05/15 13:34,context,"透過 Google News 韓國瑜表示,貪汙腐敗的民進黨是謀財,現在將台灣推向戰爭是害命,一定要讓貪汙腐敗、謀財害命的民進黨在國民黨推出的總統參選人侯友宜領導下,下架民進黨。",,"[{""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""國民黨"", ""party"": ""KMT""}]",[],True,legislative,b463dc23da1e2b4b097394e8c9e14cea,False,02_Ke_chinatimes_news,2023-07-23 09:43:00,"朱立倫:相信最後會團結一致 傳黨代表擬提案換主席 國民黨:黨章未賦予罷免權 716凱道集會致詞台下傳噓聲 侯友宜:坦然面對 郭台銘716凱道集會高呼政黨輪替 與侯友宜、柯文哲沒互動 選戰3大目標 陳其邁:8席立委要全上 侯友宜、韓國瑜造勢批高雄 高市府籲先檢討自己 藍白政黨協商30日登場 朱立倫:不是為個別政黨考量 選出最強總統參選人 朱立倫:我與侯柯一起坐下來談 2025/05/24 10:37 2025/05/20 12:58 2025/05/20 10:36 2025/05/15 14:21 2025/05/15 14:16 2025/05/15 13:34 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.7497423887252808,,,True,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/01_Ho_chinatimes_news_units.csv,01_Ho_chinatimes_news,1,_efc0b57857d6_u010
_d89970f8468b,_d89970f8468b_u018,(編輯:翟思嘉)1121226 柯文哲賴清德侯友宜拚2024總統大選 7大政見比一比 總統政見會聚焦居住正義 賴侯柯端牛肉搶年輕票 兩岸議題賴清德侯友宜交鋒棄台獨選特首 柯文哲提北市經驗 藍白質疑綠2025非核家園 賴清德提發展多元綠能 侯友宜:抹紅沒用 我用生命保護台灣 賴清德盼民眾選對的人 在民主路上穩健走下去 鄭文燦:經濟成果共享 未來4年盼基本工資可達3萬3000元 批綠丟9邦交國 趙少康:藍執政與大陸談外交休兵 2024/01/22 16:57 2024/01/15 11:44 2024/01/14 21:26 2024/01/14 20:59 2024/01/14 20:34 2024/01/14 20:09,context,"賴清德說,在經濟發展上只要能繼續推動,更好的未來還在前面,希望在大家共同努力下立足台灣、布局全球,並積極改善投資環境,歡迎台商回台投資方案,並積極跟菲律賓、越南、印度簽定投資保障協定,跟美國簽訂21世紀貿易協定,目的是希望讓台灣企業好好發展。",,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""趙少康"", ""party"": ""KMT""}, {""name"": ""柯文哲"", ""party"": ""TPP""}]","[""兩岸|cross-strait""]",False,debate/manifesto,b4656a152dd4cf4e066a50d6304e2afd,False,02_Ke_chinatimes_news,2023-12-26 15:53:00,"(編輯:翟思嘉)1121226 柯文哲賴清德侯友宜拚2024總統大選 7大政見比一比 總統政見會聚焦居住正義 賴侯柯端牛肉搶年輕票 兩岸議題賴清德侯友宜交鋒棄台獨選特首 柯文哲提北市經驗 藍白質疑綠2025非核家園 賴清德提發展多元綠能 侯友宜:抹紅沒用 我用生命保護台灣 賴清德盼民眾選對的人 在民主路上穩健走下去 鄭文燦:經濟成果共享 未來4年盼基本工資可達3萬3000元 批綠丟9邦交國 趙少康:藍執政與大陸談外交休兵 2024/01/22 16:57 2024/01/15 11:44 2024/01/14 21:26 2024/01/14 20:59 2024/01/14 20:34 2024/01/14 20:09 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。",True,cooccur: actor×institution,True,gate: taiwanicity=3,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/01_Ho_chinatimes_news_units.csv,01_Ho_chinatimes_news,1,_d89970f8468b_u018
_d89970f8468b,_d89970f8468b_u018,(編輯:翟思嘉)1121226 柯文哲賴清德侯友宜拚2024總統大選 7大政見比一比 總統政見會聚焦居住正義 賴侯柯端牛肉搶年輕票 兩岸議題賴清德侯友宜交鋒棄台獨選特首 柯文哲提北市經驗 藍白質疑綠2025非核家園 賴清德提發展多元綠能 侯友宜:抹紅沒用 我用生命保護台灣 賴清德盼民眾選對的人 在民主路上穩健走下去 鄭文燦:經濟成果共享 未來4年盼基本工資可達3萬3000元 批綠丟9邦交國 趙少康:藍執政與大陸談外交休兵 2024/01/22 16:57 2024/01/15 11:44 2024/01/14 21:26 2024/01/14 20:59 2024/01/14 20:34 2024/01/14 20:09,context,"賴清德說,在經濟發展上只要能繼續推動,更好的未來還在前面,希望在大家共同努力下立足台灣、布局全球,並積極改善投資環境,歡迎台商回台投資方案,並積極跟菲律賓、越南、印度簽定投資保障協定,跟美國簽訂21世紀貿易協定,目的是希望讓台灣企業好好發展。",,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""趙少康"", ""party"": ""KMT""}, {""name"": ""柯文哲"", ""party"": ""TPP""}]","[""兩岸|cross-strait""]",False,debate/manifesto,b4656a152dd4cf4e066a50d6304e2afd,False,03_Lai_chinatimes_news,2023-12-26 15:53:00,"(編輯:翟思嘉)1121226 柯文哲賴清德侯友宜拚2024總統大選 7大政見比一比 總統政見會聚焦居住正義 賴侯柯端牛肉搶年輕票 兩岸議題賴清德侯友宜交鋒棄台獨選特首 柯文哲提北市經驗 藍白質疑綠2025非核家園 賴清德提發展多元綠能 侯友宜:抹紅沒用 我用生命保護台灣 賴清德盼民眾選對的人 在民主路上穩健走下去 鄭文燦:經濟成果共享 未來4年盼基本工資可達3萬3000元 批綠丟9邦交國 趙少康:藍執政與大陸談外交休兵 2024/01/22 16:57 2024/01/15 11:44 2024/01/14 21:26 2024/01/14 20:59 2024/01/14 20:34 2024/01/14 20:09 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。",True,cooccur: actor×institution,True,gate: taiwanicity=3,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/01_Ho_chinatimes_news_units.csv,01_Ho_chinatimes_news,1,_d89970f8468b_u018
_20afb2de1725,_20afb2de1725_u009,"賴清德強調,他若當選,兩岸發生戰爭的機會最小,他會在總統蔡英文的四大堅持之上,透過和平四大支柱行動方案,包含建立台灣的威懾力、經濟安全是國家安全、與全世界民主國家建立夥伴關係,穩定而有原則的兩岸關係領導能力等,讓台海永續和平與國家繁榮。",claim,"賴清德說,台灣經濟已經走在正確的路上,若台灣接受了一個中國原則,又接受兩岸服務貿易協議,恐會讓經濟與產業走上回頭路。","他說,發揮威懾的力量,是要讓中國不至於做出錯誤的判斷,不敢越雷池一步,透過強化國防力量、經濟力量,達成「不戰而屈人之兵」,並在對等尊嚴情況下與中國交流合作。","[{""name"": ""賴清德"", ""party"": ""DPP""}]","[""兩岸|cross-strait""]",False,,b46d6973f74f7c57f91e267951da0195,False,02_Ke_chinatimes_news,2023-12-08 22:51:00,"賴清德強調,他若當選,兩岸發生戰爭的機會最小,他會在總統蔡英文的四大堅持之上,透過和平四大支柱行動方案,包含建立台灣的威懾力、經濟安全是國家安全、與全世界民主國家建立夥伴關係,穩定而有原則的兩岸關係領導能力等,讓台海永續和平與國家繁榮。",True,cooccur: actor×institution,True,gate: taiwanicity=3,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/01_Ho_chinatimes_news_units.csv,01_Ho_chinatimes_news,1,_20afb2de1725_u009
_20afb2de1725,_20afb2de1725_u009,"賴清德強調,他若當選,兩岸發生戰爭的機會最小,他會在總統蔡英文的四大堅持之上,透過和平四大支柱行動方案,包含建立台灣的威懾力、經濟安全是國家安全、與全世界民主國家建立夥伴關係,穩定而有原則的兩岸關係領導能力等,讓台海永續和平與國家繁榮。",claim,"賴清德說,台灣經濟已經走在正確的路上,若台灣接受了一個中國原則,又接受兩岸服務貿易協議,恐會讓經濟與產業走上回頭路。","他說,發揮威懾的力量,是要讓中國不至於做出錯誤的判斷,不敢越雷池一步,透過強化國防力量、經濟力量,達成「不戰而屈人之兵」,並在對等尊嚴情況下與中國交流合作。","[{""name"": ""賴清德"", ""party"": ""DPP""}]","[""兩岸|cross-strait""]",False,,b46d6973f74f7c57f91e267951da0195,False,03_Lai_chinatimes_news,2023-12-08 22:51:00,"賴清德強調,他若當選,兩岸發生戰爭的機會最小,他會在總統蔡英文的四大堅持之上,透過和平四大支柱行動方案,包含建立台灣的威懾力、經濟安全是國家安全、與全世界民主國家建立夥伴關係,穩定而有原則的兩岸關係領導能力等,讓台海永續和平與國家繁榮。",True,cooccur: actor×institution,True,gate: taiwanicity=3,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/01_Ho_chinatimes_news_units.csv,01_Ho_chinatimes_news,1,_20afb2de1725_u009
_e875bf078c84,_e875bf078c84_u004,"透過 Google News 由於莊競程在立法院的座位就在陳亭妃隔壁,陳亭妃說,這4年來看到莊競程的努力與用心,讓她覺得非常驕傲,莊競程推動長照的用心,大家都看得到,她可以掛保證,莊競程是最優質立委,一定要保住這1席。",claim,"陳亭妃肯定莊競程是醫學工程背景非常深厚的專業立委,推動如何讓老人更加健康,如何幫年輕人減輕壓力,讓幼兒快樂成長,是未來要做的很重要區塊,也就是長照3.0的區塊。","莊競程指出,第5選區選情相當緊繃,是五五波,他公開要求對手出來辯論,就是希望可以讓北北屯選民可以看得到真相、聽得到真相,做出1個正確選擇,讓他的醫學工程專業,可以繼續在立法院推動更多健康醫療法案,守護長輩健康,減低年輕人壓力。",[],"[""立法院|institution""]",False,,b47259dd087d3a5968bd9d0f6f5eacf5,False,03_Lai_chinatimes_news,2023-12-25 19:01:00,"透過 Google News 由於莊競程在立法院的座位就在陳亭妃隔壁,陳亭妃說,這4年來看到莊競程的努力與用心,讓她覺得非常驕傲,莊競程推動長照的用心,大家都看得到,她可以掛保證,莊競程是最優質立委,一定要保住這1席。",True,institution_only,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/02_Ke_chinatimes_news_units.csv,02_Ke_chinatimes_news,1,_e875bf078c84_u004
_17678a6ce566,_17678a6ce566_u013,(編輯:翟思嘉)1121121 賴清德推崇蕭美琴3大特質 賴蕭配會帶領國家走對的路 賴清德接受NHK專訪:避戰穩定台海確保世界和平是我的目標 藍白合卡關 柯辦:沒有侯柯配這個選項 柯侯配可一起努力 侯友宜稱從未要求讓6% 向柯文哲喊話「會等你到最後一刻」 學者:賴清德執政包袱 三腳督藍白難棄保整合未必贏 國家要進步 賴清德:一定要團結一致向前走 民進黨主委選舉英系席次銳減 親賴陣營擁半邊天 美學者評520演說:中國作最大惡意解讀 美反應平穩 2025/05/20 12:24 2023/11/21 18:08 2023/11/21 17:50 2023/11/21 12:42 2023/11/21 10:02 2023/11/20 19:44,claim,"文章最後敘述,即便兩岸只隔100英里,但2個社會彼此間的差異日益增加,而未來,身為礦工之子的賴清德,將不畏懼各項挑戰,義無反顧地付出努力,以持續確保台灣民主自由的生活方式。",,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""蕭美琴"", ""party"": ""DPP""}, {""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}]",[],False,,b4753f8b5ef9f5a30d5b7f88fc176c9b,False,03_Lai_chinatimes_news,2023-11-21 12:42:00,"(編輯:翟思嘉)1121121 賴清德推崇蕭美琴3大特質 賴蕭配會帶領國家走對的路 賴清德接受NHK專訪:避戰穩定台海確保世界和平是我的目標 藍白合卡關 柯辦:沒有侯柯配這個選項 柯侯配可一起努力 侯友宜稱從未要求讓6% 向柯文哲喊話「會等你到最後一刻」 學者:賴清德執政包袱 三腳督藍白難棄保整合未必贏 國家要進步 賴清德:一定要團結一致向前走 民進黨主委選舉英系席次銳減 親賴陣營擁半邊天 美學者評520演說:中國作最大惡意解讀 美反應平穩 2025/05/20 12:24 2023/11/21 18:08 2023/11/21 17:50 2023/11/21 12:42 2023/11/21 10:02 2023/11/20 19:44 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。",True,cooccur: actor×institution,True,gate: actor×inst,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/02_Ke_chinatimes_news_units.csv,02_Ke_chinatimes_news,1,_17678a6ce566_u013
_1e310e1bfc01,_1e310e1bfc01_u007,"柯文哲指出,2016年民進黨上台,以為會是一個謙卑的政府,結果8年過去,國民黨沒有解決的問題,民進黨一樣也沒有解決,而且更加貪污腐敗。",claim,"缺水、缺電、缺工、缺地、缺人才,甚至缺蛋、缺豬肉、缺疫苗、缺快篩,連衛生紙都會缺。","柯文哲表示,當執政者為了一黨一派的利益犧牲國家與人民,就不要怪有6成民意期待政黨輪替,「今天如果你幹得好,怎麼會有這種事情?」 柯文哲也諷刺,賴清德在行政院長任內,要求台電燒乾淨的媒、要年輕人民把工作當作做功德,「你曉不曉得你的外號叫賴功德?」 侯友宜:賴清德不放棄台獨謀害台灣 忘恩負義 賴清德強調護台穩兩岸 批侯沒準備好、柯政見複製貼上 柯文哲表示,他今年5月20日在淡水宣布參選後,就提出台灣不應是外媒所說世界最危險的地方。","[{""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}, {""name"": ""國民黨"", ""party"": ""KMT""}]",[],False,,b478d452177d2c6e518cc1945ecccfd9,False,02_Ke_chinatimes_news,2023-12-30 15:17:00,"柯文哲指出,2016年民進黨上台,以為會是一個謙卑的政府,結果8年過去,國民黨沒有解決的問題,民進黨一樣也沒有解決,而且更加貪污腐敗。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.5091956257820129,,,False,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/01_Ho_chinatimes_news_units.csv,01_Ho_chinatimes_news,1,_1e310e1bfc01_u007
_1e310e1bfc01,_1e310e1bfc01_u007,"柯文哲指出,2016年民進黨上台,以為會是一個謙卑的政府,結果8年過去,國民黨沒有解決的問題,民進黨一樣也沒有解決,而且更加貪污腐敗。",claim,"缺水、缺電、缺工、缺地、缺人才,甚至缺蛋、缺豬肉、缺疫苗、缺快篩,連衛生紙都會缺。","柯文哲表示,當執政者為了一黨一派的利益犧牲國家與人民,就不要怪有6成民意期待政黨輪替,「今天如果你幹得好,怎麼會有這種事情?」 柯文哲也諷刺,賴清德在行政院長任內,要求台電燒乾淨的媒、要年輕人民把工作當作做功德,「你曉不曉得你的外號叫賴功德?」 侯友宜:賴清德不放棄台獨謀害台灣 忘恩負義 賴清德強調護台穩兩岸 批侯沒準備好、柯政見複製貼上 柯文哲表示,他今年5月20日在淡水宣布參選後,就提出台灣不應是外媒所說世界最危險的地方。","[{""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}, {""name"": ""國民黨"", ""party"": ""KMT""}]",[],False,,b478d452177d2c6e518cc1945ecccfd9,False,03_Lai_chinatimes_news,2023-12-30 15:17:00,"柯文哲指出,2016年民進黨上台,以為會是一個謙卑的政府,結果8年過去,國民黨沒有解決的問題,民進黨一樣也沒有解決,而且更加貪污腐敗。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.510229229927063,,,False,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/01_Ho_chinatimes_news_units.csv,01_Ho_chinatimes_news,1,_1e310e1bfc01_u007
_60989024f60c,_60989024f60c_u002,"政府預計在二○三○年前投入九千億元預算,希望與企業界共同努力,逐步往淨零轉型的目標邁進。",context,"〔記者陳昀/台北報導〕副總統賴清德昨偕行政院副院長鄭文燦出席桃園企業聯合會交流晚宴,賴表示,政府會與產業界密切合作,讓台灣的產業持續發展,且更智慧、更永續,也更具有韌性;","賴清德致詞說,桃園是台灣產業發展的重鎮,目前台灣五百大製造業超過三分之一在桃園設廠,包括資通訊、半導體、汽車零件、航太、物流、綠能等,許多產業的群聚已經非常完整。",[],[],False,,b47ebf1df6a7cba7d9bf6f8f408c97e0,False,02_Ke_ltn_news,2023-05-04 05:30:00,"政府預計在二○三○年前投入九千億元預算,希望與企業界共同努力,逐步往淨零轉型的目標邁進。",True,institution_only,True,gate: 3 inst terms,False,REVIEW,0.1865131855010986,,,False,KEEP,01_news_datasets/02_Ke_ltn_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/01_Ho_ltn_news_units.csv,01_Ho_ltn_news,1,_60989024f60c_u002
